SI=F,60d,47,1h,8,38,45,-1359.994888305664,500000,1000,0.1,0.5,8,37,17.77777777777778,82.22222222222221,2023-04-14 11:00:00-04:00 - 2023-06-15 03:00:00-04:00
SI=F,60d,47,1h,8,38,45,-1359.994888305664,500000,1000,0.1,0.5,8,37,17.77777777777778,82.22222222222221,2023-04-14 11:00:00-04:00 - 2023-06-15 03:00:00-04:00
DX=F,60d,37,1h,8,38,36,-70.50094604492188,500000,100,0.1,0.5,8,28,22.22222222222222,77.77777777777779,2023-04-14 11:00:00-04:00 - 2023-06-20 03:00:00-04:00
^FTSE,60d,13,1h,8,38,13,12.099609375,500000,10,0.1,0.5,9,4,69.23076923076923,30.76923076923077,2023-04-25 11:00:00+01:00 - 2023-06-19 14:00:00+01:00
^FTSE,60d,13,1h,8,38,13,47.099609375,500000,10,0.1,1.0,9,4,69.23076923076923,30.76923076923077,2023-04-25 11:00:00+01:00 - 2023-06-19 14:00:00+01:00
^FTSE,60d,13,1h,8,38,13,1386.298828125,500000,10,1,10,9,4,69.23076923076923,30.76923076923077,2023-04-25 11:00:00+01:00 - 2023-06-19 14:00:00+01:00
^FTSE,60d,13,1h,8,38,13,2772.59765625,500000,20,1,10,9,4,69.23076923076923,30.76923076923077,2023-04-25 11:00:00+01:00 - 2023-06-19 14:00:00+01:00
CL=F,60d,38,1h,8,38,37,428.60015869140625,500000,20,1,10,6,31,16.216216216216218,83.78378378378379,2023-04-14 09:00:00-04:00 - 2023-06-15 09:00:00-04:00
CL=F,60d,38,1h,8,38,38,131.80007934570312,500000,20,0.1,1.0,19,19,50.0,50.0,2023-04-13 18:00:00-04:00 - 2023-06-15 11:00:00-04:00
CL=F,60d,38,1h,8,38,38,6590.003967285156,500000,1000,0.1,1.0,19,19,50.0,50.0,2023-04-13 18:00:00-04:00 - 2023-06-15 11:00:00-04:00
CL=F,60d,38,1h,8,38,37,10715.003967285156,500000,500,1,10,6,31,16.216216216216218,83.78378378378379,2023-04-14 09:00:00-04:00 - 2023-06-15 09:00:00-04:00
